machine_id,timestamp,sensor_id,consumption_kwh,Status
123,2022-12-31 23:01:07,562,1.349350176867979,Stromverbrauch
123,2022-12-31 23:01:08,562,1.366568633990538,Stromverbrauch
123,2022-12-31 23:01:09,562,1.6080337737727621,Stromverbrauch
123,2022-12-31 23:01:10,562,1.914017928793495,Stromverbrauch
123,2022-12-31 23:01:11,562,1.591281237881766,Stromverbrauch
123,2022-12-31 23:01:12,562,1.4474269026658662,Stromverbrauch
123,2022-12-31 23:01:13,562,1.375620008002448,Stromverbrauch
123,2022-12-31 23:01:14,562,1.235585340790521,Stromverbrauch
123,2022-12-31 23:01:15,562,1.506490654725516,Stromverbrauch
123,2022-12-31 23:01:16,562,1.649095621818541,Stromverbrauch
123,2022-12-31 23:01:17,562,1.4353299197847011,Stromverbrauch
123,2022-12-31 23:01:18,562,1.683268622902492,Stromverbrauch
123,2022-12-31 23:01:19,562,1.452683990771842,Stromverbrauch
123,2022-12-31 23:01:20,562,1.348548670217731,Stromverbrauch
123,2022-12-31 23:01:21,562,1.63666181349768,Stromverbrauch
123,2022-12-31 23:01:22,562,1.446199987025686,Stromverbrauch
123,2022-12-31 23:01:23,562,1.343843632928577,Stromverbrauch
123,2022-12-31 23:01:24,562,1.645945113178028,Stromverbrauch
123,2022-12-31 23:01:25,562,1.287023077286984,Stromverbrauch
123,2022-12-31 23:01:26,562,1.2650680256407991,Stromverbrauch
123,2022-12-31 23:01:27,562,1.350554280793142,Stromverbrauch
123,2022-12-31 23:01:28,562,1.7738940163733972,Stromverbrauch
123,2022-12-31 23:01:29,562,1.173771161121344,Stromverbrauch
123,2022-12-31 23:01:30,562,1.508081685664139,Stromverbrauch
123,2022-12-31 23:01:31,562,1.419291339765877,Stromverbrauch
123,2022-12-31 23:01:32,562,1.400584398235878,Stromverbrauch
123,2022-12-31 23:01:33,562,1.825604232866267,Stromverbrauch
123,2022-12-31 23:01:34,562,1.8387231142172,Stromverbrauch
123,2022-12-31 23:01:35,562,1.461005843964106,Stromverbrauch
123,2022-12-31 23:01:36,562,1.635994448141042,Stromverbrauch
123,2022-12-31 23:01:37,562,1.467873179549676,Stromverbrauch
123,2022-12-31 23:01:38,562,1.340772386823283,Stromverbrauch
123,2022-12-31 23:01:39,562,1.670856852123194,Stromverbrauch
123,2022-12-31 23:01:40,562,1.7249982841613951,Stromverbrauch
123,2022-12-31 23:01:41,562,1.5908367916844801,Stromverbrauch
123,2022-12-31 23:01:42,562,1.9176281618780462,Stromverbrauch
123,2022-12-31 23:01:43,562,1.6685334401418732,Stromverbrauch
123,2022-12-31 23:01:44,562,1.342561024506051,Stromverbrauch
123,2022-12-31 23:01:45,562,1.689216823140852,Stromverbrauch
123,2022-12-31 23:01:46,562,1.556924138558843,Stromverbrauch
123,2022-12-31 23:01:47,562,1.374065826487732,Stromverbrauch
123,2022-12-31 23:01:48,562,1.214475620306319,Stromverbrauch
123,2022-12-31 23:01:49,562,1.424604668002446,Stromverbrauch
123,2022-12-31 23:01:50,562,1.436058039370875,Stromverbrauch
123,2022-12-31 23:01:51,562,1.282295728415568,Stromverbrauch
123,2022-12-31 23:01:52,562,1.779473767851163,Stromverbrauch
123,2022-12-31 23:01:53,562,1.6992737015519,Stromverbrauch
123,2022-12-31 23:01:54,562,1.601485587017336,Stromverbrauch
123,2022-12-31 23:01:55,562,1.293006229345203,Stromverbrauch
123,2022-12-31 23:01:56,562,1.480164290186631,Stromverbrauch
123,2022-12-31 23:01:57,562,1.8390357087850222,Stromverbrauch
123,2022-12-31 23:01:58,562,1.5776589945785742,Stromverbrauch
123,2022-12-31 23:01:59,562,1.10252746885067,Stromverbrauch
123,2022-12-31 23:02:00,562,1.284728897222641,Stromverbrauch
123,2022-12-31 23:02:01,562,1.390310910009307,Stromverbrauch
123,2022-12-31 23:02:02,562,1.451171027627074,Stromverbrauch
123,2022-12-31 23:02:03,562,1.607228428249287,Stromverbrauch
123,2022-12-31 23:02:04,562,1.2130958133129481,Stromverbrauch
123,2022-12-31 23:02:05,562,1.7429698331890462,Stromverbrauch
123,2022-12-31 23:02:06,562,1.810985982031142,Stromverbrauch
123,2022-12-31 23:02:07,562,1.419790723360095,Stromverbrauch
123,2022-12-31 23:02:08,562,1.5944193091248602,Stromverbrauch
123,2022-12-31 23:02:09,562,1.6042798355067251,Stromverbrauch
123,2022-12-31 23:02:10,562,1.154803115126644,Stromverbrauch
123,2022-12-31 23:02:11,562,1.639788600840257,Stromverbrauch
123,2022-12-31 23:02:12,562,1.454709670355173,Stromverbrauch
123,2022-12-31 23:02:13,562,1.353688924318992,Stromverbrauch
123,2022-12-31 23:02:14,562,1.865416257715046,Stromverbrauch
123,2022-12-31 23:02:15,562,1.149043555358008,Stromverbrauch
123,2022-12-31 23:02:16,562,1.471416557399343,Stromverbrauch
123,2022-12-31 23:02:17,562,1.653942279782859,Stromverbrauch
123,2022-12-31 23:02:18,562,2.041029283397143,Stromverbrauch
123,2022-12-31 23:02:19,562,1.784321035513079,Stromverbrauch
123,2022-12-31 23:02:20,562,1.5495921904199892,Stromverbrauch
123,2022-12-31 23:02:21,562,1.4118186528671801,Stromverbrauch
123,2022-12-31 23:02:22,562,1.589895023922264,Stromverbrauch
123,2022-12-31 23:02:23,562,1.226869663189573,Stromverbrauch
123,2022-12-31 23:02:24,562,1.659025893018353,Stromverbrauch
123,2022-12-31 23:02:25,562,1.459568452667005,Stromverbrauch
123,2022-12-31 23:02:26,562,1.440073581397639,Stromverbrauch
123,2022-12-31 23:02:27,562,1.223322001597688,Stromverbrauch
123,2022-12-31 23:02:28,562,1.658864089126928,Stromverbrauch
123,2022-12-31 23:02:29,562,1.593915332305327,Stromverbrauch
123,2022-12-31 23:02:30,562,1.841768629209693,Stromverbrauch
123,2022-12-31 23:02:31,562,1.207075186593912,Stromverbrauch
123,2022-12-31 23:02:32,562,1.829189196143187,Stromverbrauch
123,2022-12-31 23:02:33,562,1.365163611470503,Stromverbrauch
123,2022-12-31 23:02:34,562,1.375169164619426,Stromverbrauch
123,2022-12-31 23:02:35,562,1.369545343967761,Stromverbrauch
123,2022-12-31 23:02:36,562,1.487771891362704,Stromverbrauch
123,2022-12-31 23:02:37,562,1.671619217469011,Stromverbrauch
123,2022-12-31 23:02:38,562,1.472397569847814,Stromverbrauch
123,2022-12-31 23:02:39,562,1.135147414989599,Stromverbrauch
123,2022-12-31 23:02:40,562,1.36712382735023,Stromverbrauch
123,2022-12-31 23:02:41,562,1.614539502964738,Stromverbrauch
123,2022-12-31 23:02:42,562,1.692781213785587,Stromverbrauch
123,2022-12-31 23:02:43,562,1.636522058294908,Stromverbrauch
123,2022-12-31 23:02:44,562,1.578354250204941,Stromverbrauch
123,2022-12-31 23:02:45,562,1.4515384373752531,Stromverbrauch
123,2022-12-31 23:02:46,562,1.225853790100911,Stromverbrauch
123,2022-12-31 23:02:47,562,1.6488785206008392,Stromverbrauch
123,2022-12-31 23:02:48,562,1.706177045462099,Stromverbrauch
123,2022-12-31 23:02:49,562,1.59050031019288,Stromverbrauch
123,2022-12-31 23:02:50,562,1.5487322636823482,Stromverbrauch
123,2022-12-31 23:02:51,562,1.153525227192517,Stromverbrauch
123,2022-12-31 23:02:52,562,1.8231203035635462,Stromverbrauch
123,2022-12-31 23:02:53,562,1.322177942824926,Stromverbrauch
123,2022-12-31 23:02:54,562,1.373668657553703,Stromverbrauch
123,2022-12-31 23:02:55,562,1.054410863244708,Stromverbrauch
123,2022-12-31 23:02:56,562,1.430668665697326,Stromverbrauch
123,2022-12-31 23:02:57,562,1.643411797544224,Stromverbrauch
123,2022-12-31 23:02:58,562,1.5902100857441699,Stromverbrauch
123,2022-12-31 23:02:59,562,1.335198290421332,Stromverbrauch
123,2022-12-31 23:03:00,562,1.362027393570317,Stromverbrauch
123,2022-12-31 23:03:01,562,1.6294254027760782,Stromverbrauch
123,2022-12-31 23:03:02,562,1.3735890518479001,Stromverbrauch
123,2022-12-31 23:03:03,562,1.440099973405765,Stromverbrauch
123,2022-12-31 23:03:04,562,1.632487073647652,Stromverbrauch
123,2022-12-31 23:03:05,562,1.275978512574667,Stromverbrauch
123,2022-12-31 23:03:06,562,1.222400517608542,Stromverbrauch
123,2022-12-31 23:03:07,562,1.5705087098338901,Stromverbrauch
123,2022-12-31 23:03:08,562,1.723945034291131,Stromverbrauch
123,2022-12-31 23:03:09,562,1.719673769504909,Stromverbrauch
123,2022-12-31 23:03:10,562,1.546161627768413,Stromverbrauch
123,2022-12-31 23:03:11,562,1.7423415926431,Stromverbrauch
123,2022-12-31 23:03:12,562,1.356435754517496,Stromverbrauch
123,2022-12-31 23:03:13,562,1.350964382767776,Stromverbrauch
123,2022-12-31 23:03:14,562,1.773569850920031,Stromverbrauch
123,2022-12-31 23:03:15,562,1.288091355419168,Stromverbrauch
123,2022-12-31 23:03:16,562,1.6705181108599212,Stromverbrauch
123,2022-12-31 23:03:17,562,1.610942101027439,Stromverbrauch
123,2022-12-31 23:03:18,562,1.276538177848866,Stromverbrauch
123,2022-12-31 23:03:19,562,1.558635868164309,Stromverbrauch
123,2022-12-31 23:03:20,562,1.46293165686664,Stromverbrauch
123,2022-12-31 23:03:21,562,1.437268884881276,Stromverbrauch
123,2022-12-31 23:03:22,562,1.2830060668535062,Stromverbrauch
123,2022-12-31 23:03:23,562,1.611238097757784,Stromverbrauch
123,2022-12-31 23:03:24,562,1.445889271587752,Stromverbrauch
123,2022-12-31 23:03:25,562,1.784713439797236,Stromverbrauch
123,2022-12-31 23:03:26,562,1.26623173844247,Stromverbrauch
123,2022-12-31 23:03:27,562,1.472146847916788,Stromverbrauch
123,2022-12-31 23:03:28,562,1.717910671518481,Stromverbrauch
123,2022-12-31 23:03:29,562,1.5279699662794162,Stromverbrauch
123,2022-12-31 23:03:30,562,1.727540284406636,Stromverbrauch
123,2022-12-31 23:03:31,562,1.199862371802874,Stromverbrauch
123,2022-12-31 23:03:32,562,1.713797571162648,Stromverbrauch
123,2022-12-31 23:03:33,562,1.137511704980879,Stromverbrauch
123,2022-12-31 23:03:34,562,1.627269309506779,Stromverbrauch
123,2022-12-31 23:03:35,562,1.466799998002298,Stromverbrauch
123,2022-12-31 23:03:36,562,0.994672672508316,Stromverbrauch
123,2022-12-31 23:03:37,562,1.835641332438429,Stromverbrauch
123,2022-12-31 23:03:38,562,1.6408263894906532,Stromverbrauch
123,2022-12-31 23:03:39,562,1.8267876706944142,Stromverbrauch
123,2022-12-31 23:03:40,562,1.668337717418563,Stromverbrauch
123,2022-12-31 23:03:41,562,1.397842652657019,Stromverbrauch
123,2022-12-31 23:03:42,562,1.278700822160787,Stromverbrauch
123,2022-12-31 23:03:43,562,1.260161616934536,Stromverbrauch
123,2022-12-31 23:03:44,562,1.466750692900428,Stromverbrauch
123,2022-12-31 23:03:45,562,1.083143292015659,Stromverbrauch
123,2022-12-31 23:03:46,562,1.593379334463407,Stromverbrauch
123,2022-12-31 23:03:47,562,1.61442208673425,Stromverbrauch
123,2022-12-31 23:03:48,562,1.418676275302299,Stromverbrauch
123,2022-12-31 23:03:49,562,1.354434231520998,Stromverbrauch
123,2022-12-31 23:03:50,562,1.210407918856213,Stromverbrauch
123,2022-12-31 23:03:51,562,1.561931418250814,Stromverbrauch
123,2022-12-31 23:03:52,562,1.7001923526919351,Stromverbrauch
123,2022-12-31 23:03:53,562,1.72724493387498,Stromverbrauch
123,2022-12-31 23:03:54,562,1.4962252120567792,Stromverbrauch
123,2022-12-31 23:03:55,562,1.6249675228905591,Stromverbrauch
123,2022-12-31 23:03:56,562,1.924435032920052,Stromverbrauch
123,2022-12-31 23:03:57,562,1.6314384183639552,Stromverbrauch
123,2022-12-31 23:03:58,562,1.3178060604316642,Stromverbrauch
123,2022-12-31 23:03:59,562,1.3885359278736211,Stromverbrauch
123,2022-12-31 23:04:00,562,1.516972246061995,Stromverbrauch
123,2022-12-31 23:04:01,562,1.72776914149284,Stromverbrauch
123,2022-12-31 23:04:02,562,1.416624086271949,Stromverbrauch
123,2022-12-31 23:04:03,562,1.650347019561465,Stromverbrauch
123,2022-12-31 23:04:04,562,1.657538461099541,Stromverbrauch
123,2022-12-31 23:04:05,562,1.344995165133772,Stromverbrauch
123,2022-12-31 23:04:06,562,1.332454559303085,Stromverbrauch
123,2022-12-31 23:04:07,562,1.384988792718624,Stromverbrauch
123,2022-12-31 23:04:08,562,1.470235274615832,Stromverbrauch
123,2022-12-31 23:04:09,562,1.8845560261748981,Stromverbrauch
123,2022-12-31 23:04:10,562,1.693674752532775,Stromverbrauch
123,2022-12-31 23:04:11,562,1.540684516653641,Stromverbrauch
123,2022-12-31 23:04:12,562,1.423425845366366,Stromverbrauch
123,2022-12-31 23:04:13,562,1.4583720243915441,Stromverbrauch
123,2022-12-31 23:04:14,562,1.5241381482459362,Stromverbrauch
123,2022-12-31 23:04:15,562,1.857543683149744,Stromverbrauch
123,2022-12-31 23:04:16,562,1.395783183780731,Stromverbrauch
123,2022-12-31 23:04:17,562,1.39588744225033,Stromverbrauch
123,2022-12-31 23:04:18,562,1.783209925295025,Stromverbrauch
123,2022-12-31 23:04:19,562,1.271462467205657,Stromverbrauch
123,2022-12-31 23:04:20,562,1.373678938365012,Stromverbrauch
123,2022-12-31 23:04:21,562,1.510773850678556,Stromverbrauch
123,2022-12-31 23:04:22,562,1.5187940158254771,Stromverbrauch
123,2022-12-31 23:04:23,562,1.254674459583978,Stromverbrauch
123,2022-12-31 23:04:24,562,1.8293986963455722,Stromverbrauch
123,2022-12-31 23:04:25,562,1.242267952902449,Stromverbrauch
123,2022-12-31 23:04:26,562,1.430548451624214,Stromverbrauch
123,2022-12-31 23:04:27,562,1.584075724911617,Stromverbrauch
123,2022-12-31 23:04:28,562,1.655575781416173,Stromverbrauch
123,2022-12-31 23:04:29,562,1.3988164696132381,Stromverbrauch
123,2022-12-31 23:04:30,562,1.556910046141438,Stromverbrauch
123,2022-12-31 23:04:31,562,1.880793918047698,Stromverbrauch
123,2022-12-31 23:04:32,562,1.353498909663713,Stromverbrauch
123,2022-12-31 23:04:33,562,1.6050859087990892,Stromverbrauch
123,2022-12-31 23:04:34,562,1.501318179141357,Stromverbrauch
123,2022-12-31 23:04:35,562,1.4303776362440281,Stromverbrauch
123,2022-12-31 23:04:36,562,1.668857263594444,Stromverbrauch
123,2022-12-31 23:04:37,562,1.5658405097255241,Stromverbrauch
123,2022-12-31 23:04:38,562,1.295727097746356,Stromverbrauch
123,2022-12-31 23:04:39,562,1.61579694776309,Stromverbrauch
123,2022-12-31 23:04:40,562,1.4565459045306062,Stromverbrauch
123,2022-12-31 23:04:41,562,1.392635452737079,Stromverbrauch
123,2022-12-31 23:04:42,562,1.46983670292895,Stromverbrauch
123,2022-12-31 23:04:43,562,1.12497012170935,Stromverbrauch
123,2022-12-31 23:04:44,562,1.564840658003016,Stromverbrauch
123,2022-12-31 23:04:45,562,0.941959060607598,Stromverbrauch
123,2022-12-31 23:04:46,562,1.313205450636993,Stromverbrauch
123,2022-12-31 23:04:47,562,1.73108291515286,Stromverbrauch
123,2022-12-31 23:04:48,562,1.704769632642544,Stromverbrauch
123,2022-12-31 23:04:49,562,1.5860264383655212,Stromverbrauch
123,2022-12-31 23:04:50,562,1.622042973054524,Stromverbrauch
123,2022-12-31 23:04:51,562,1.5279448745923432,Stromverbrauch
123,2022-12-31 23:04:52,562,1.613854402817709,Stromverbrauch
123,2022-12-31 23:04:53,562,1.7084745140105362,Stromverbrauch
123,2022-12-31 23:04:54,562,1.603302741985937,Stromverbrauch
123,2022-12-31 23:04:55,562,1.656187820786954,Stromverbrauch
123,2022-12-31 23:04:56,562,1.96160702781875,Stromverbrauch
123,2022-12-31 23:04:57,562,1.8798018786235722,Stromverbrauch
123,2022-12-31 23:04:58,562,2.088064146190456,Stromverbrauch
123,2022-12-31 23:04:59,562,1.673092902232466,Stromverbrauch
123,2022-12-31 23:05:00,562,1.144065209875015,Stromverbrauch
123,2022-12-31 23:05:01,562,1.5260009767974951,Stromverbrauch
123,2022-12-31 23:05:02,562,-1.0,kein Stromverbrauch
123,2022-12-31 23:05:03,562,-1.0,kein Stromverbrauch
123,2022-12-31 23:05:04,562,-1.0,kein Stromverbrauch
123,2022-12-31 23:05:05,562,-1.0,kein Stromverbrauch
123,2022-12-31 23:05:06,562,-1.0,kein Stromverbrauch
123,2022-12-31 23:05:07,562,-1.0,kein Stromverbrauch
123,2022-12-31 23:05:08,562,-1.0,kein Stromverbrauch
123,2022-12-31 23:05:09,562,-1.0,kein Stromverbrauch
123,2022-12-31 23:05:10,562,-1.0,kein Stromverbrauch
123,2022-12-31 23:05:11,562,-1.0,kein Stromverbrauch
123,2022-12-31 23:05:12,562,-1.0,kein Stromverbrauch
123,2022-12-31 23:05:13,562,-1.0,kein Stromverbrauch
123,2022-12-31 23:05:14,562,-1.0,kein Stromverbrauch
123,2022-12-31 23:05:15,562,-1.0,kein Stromverbrauch
123,2022-12-31 23:05:16,562,-1.0,kein Stromverbrauch
123,2022-12-31 23:05:17,562,-1.0,kein Stromverbrauch
123,2022-12-31 23:05:18,562,-1.0,kein Stromverbrauch
123,2022-12-31 23:05:19,562,-1.0,kein Stromverbrauch
123,2022-12-31 23:05:20,562,-1.0,kein Stromverbrauch
123,2022-12-31 23:05:21,562,-1.0,kein Stromverbrauch
123,2022-12-31 23:05:22,562,-1.0,kein Stromverbrauch
123,2022-12-31 23:05:23,562,-1.0,kein Stromverbrauch
123,2022-12-31 23:05:24,562,-1.0,kein Stromverbrauch
123,2022-12-31 23:05:25,562,-1.0,kein Stromverbrauch
123,2022-12-31 23:05:26,562,-1.0,kein Stromverbrauch
123,2022-12-31 23:05:27,562,-1.0,kein Stromverbrauch
123,2022-12-31 23:05:28,562,-1.0,kein Stromverbrauch
123,2022-12-31 23:05:29,562,-1.0,kein Stromverbrauch
123,2022-12-31 23:05:30,562,-1.0,kein Stromverbrauch
123,2022-12-31 23:05:31,562,-1.0,kein Stromverbrauch
123,2022-12-31 23:05:32,562,-1.0,kein Stromverbrauch
123,2022-12-31 23:05:33,562,-1.0,kein Stromverbrauch
123,2022-12-31 23:05:34,562,-1.0,kein Stromverbrauch
123,2022-12-31 23:05:35,562,-1.0,kein Stromverbrauch
123,2022-12-31 23:05:36,562,-1.0,kein Stromverbrauch
123,2022-12-31 23:05:37,562,-1.0,kein Stromverbrauch
123,2022-12-31 23:05:38,562,-1.0,kein Stromverbrauch
123,2022-12-31 23:05:39,562,-1.0,kein Stromverbrauch
123,2022-12-31 23:05:40,562,-1.0,kein Stromverbrauch
123,2022-12-31 23:05:41,562,-1.0,kein Stromverbrauch
123,2022-12-31 23:05:42,562,-1.0,kein Stromverbrauch
123,2022-12-31 23:05:43,562,-1.0,kein Stromverbrauch
123,2022-12-31 23:05:44,562,-1.0,kein Stromverbrauch
123,2022-12-31 23:05:45,562,-1.0,kein Stromverbrauch
123,2022-12-31 23:05:46,562,-1.0,kein Stromverbrauch
123,2022-12-31 23:05:47,562,-1.0,kein Stromverbrauch
123,2022-12-31 23:05:48,562,-1.0,kein Stromverbrauch
123,2022-12-31 23:05:49,562,-1.0,kein Stromverbrauch
123,2022-12-31 23:05:50,562,-1.0,kein Stromverbrauch
123,2022-12-31 23:05:51,562,-1.0,kein Stromverbrauch
123,2022-12-31 23:05:52,562,-1.0,kein Stromverbrauch
123,2022-12-31 23:05:53,562,-1.0,kein Stromverbrauch
123,2022-12-31 23:05:54,562,-1.0,kein Stromverbrauch
123,2022-12-31 23:05:55,562,-1.0,kein Stromverbrauch
123,2022-12-31 23:05:56,562,-1.0,kein Stromverbrauch
123,2022-12-31 23:05:57,562,-1.0,kein Stromverbrauch
123,2022-12-31 23:05:58,562,-1.0,kein Stromverbrauch
123,2022-12-31 23:05:59,562,-1.0,kein Stromverbrauch
123,2022-12-31 23:06:00,562,-1.0,kein Stromverbrauch
123,2022-12-31 23:06:01,562,-1.0,kein Stromverbrauch
123,2022-12-31 23:06:02,562,-1.0,kein Stromverbrauch
123,2022-12-31 23:06:03,562,-1.0,kein Stromverbrauch
123,2022-12-31 23:06:04,562,-1.0,kein Stromverbrauch
123,2022-12-31 23:06:05,562,-1.0,kein Stromverbrauch
123,2022-12-31 23:06:06,562,-1.0,kein Stromverbrauch
123,2022-12-31 23:06:07,562,-1.0,kein Stromverbrauch
123,2022-12-31 23:06:08,562,-1.0,kein Stromverbrauch
123,2022-12-31 23:06:09,562,-1.0,kein Stromverbrauch
123,2022-12-31 23:06:10,562,-1.0,kein Stromverbrauch
123,2022-12-31 23:06:11,562,-1.0,kein Stromverbrauch
123,2022-12-31 23:06:12,562,-1.0,kein Stromverbrauch
123,2022-12-31 23:06:13,562,-1.0,kein Stromverbrauch
123,2022-12-31 23:06:14,562,-1.0,kein Stromverbrauch
123,2022-12-31 23:06:15,562,-1.0,kein Stromverbrauch
123,2022-12-31 23:06:16,562,-1.0,kein Stromverbrauch
123,2022-12-31 23:06:17,562,-1.0,kein Stromverbrauch
123,2022-12-31 23:06:18,562,-1.0,kein Stromverbrauch
123,2022-12-31 23:06:19,562,-1.0,kein Stromverbrauch
123,2022-12-31 23:06:20,562,-1.0,kein Stromverbrauch
123,2022-12-31 23:06:21,562,-1.0,kein Stromverbrauch
123,2022-12-31 23:06:22,562,-1.0,kein Stromverbrauch
123,2022-12-31 23:06:23,562,-1.0,kein Stromverbrauch
123,2022-12-31 23:06:24,562,-1.0,kein Stromverbrauch
123,2022-12-31 23:06:25,562,-1.0,kein Stromverbrauch
123,2022-12-31 23:06:26,562,-1.0,kein Stromverbrauch
123,2022-12-31 23:06:27,562,-1.0,kein Stromverbrauch
123,2022-12-31 23:06:28,562,-1.0,kein Stromverbrauch
123,2022-12-31 23:06:29,562,-1.0,kein Stromverbrauch
123,2022-12-31 23:06:30,562,-1.0,kein Stromverbrauch
123,2022-12-31 23:06:31,562,-1.0,kein Stromverbrauch
123,2022-12-31 23:06:32,562,-1.0,kein Stromverbrauch
123,2022-12-31 23:06:33,562,-1.0,kein Stromverbrauch
123,2022-12-31 23:06:34,562,-1.0,kein Stromverbrauch
123,2022-12-31 23:06:35,562,-1.0,kein Stromverbrauch
123,2022-12-31 23:06:36,562,-1.0,kein Stromverbrauch
123,2022-12-31 23:06:37,562,-1.0,kein Stromverbrauch
123,2022-12-31 23:06:38,562,-1.0,kein Stromverbrauch
123,2022-12-31 23:06:39,562,-1.0,kein Stromverbrauch
123,2022-12-31 23:06:40,562,-1.0,kein Stromverbrauch
123,2022-12-31 23:06:41,562,-1.0,kein Stromverbrauch
123,2022-12-31 23:06:42,562,-1.0,kein Stromverbrauch
123,2022-12-31 23:06:43,562,-1.0,kein Stromverbrauch
123,2022-12-31 23:06:44,562,-1.0,kein Stromverbrauch
123,2022-12-31 23:06:45,562,-1.0,kein Stromverbrauch
123,2022-12-31 23:06:46,562,-1.0,kein Stromverbrauch
123,2022-12-31 23:06:47,562,-1.0,kein Stromverbrauch
123,2022-12-31 23:06:48,562,-1.0,kein Stromverbrauch
123,2022-12-31 23:06:49,562,-1.0,kein Stromverbrauch
123,2022-12-31 23:06:50,562,-1.0,kein Stromverbrauch
123,2022-12-31 23:06:51,562,-1.0,kein Stromverbrauch
